date and time (UTC),image name,radiation
2017-07-27 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172082015377_e20172082026144_c20172082026186.nc,734.0
2017-07-27 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172082030377_e20172082041144_c20172082041189.nc,331.0
2017-07-27 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172082045377_e20172082056144_c20172082056190.nc,223.0
2017-07-27 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172082100377_e20172082111144_c20172082111191.nc,171.0
2017-07-27 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172082115377_e20172082126144_c20172082126188.nc,119.0
2017-07-27 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172082130377_e20172082141144_c20172082141188.nc,109.0
2017-07-27 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172082145377_e20172082156144_c20172082156188.nc,125.0
2017-07-27 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172082200377_e20172082211144_c20172082211188.nc,92.0
2017-07-27 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172082215377_e20172082226144_c20172082226187.nc,53.0
2017-07-27 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172082230377_e20172082241144_c20172082241190.nc,52.0
2017-07-27 22:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172082245377_e20172082256144_c20172082256190.nc,32.0
2017-07-27 23:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172082300377_e20172082311144_c20172082311188.nc,6.0
2017-07-27 23:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172082315377_e20172082326144_c20172082326188.nc,1.0
2017-07-29 11:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101100378_e20172101111145_c20172101111189.nc,8.0
2017-07-29 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101115378_e20172101126145_c20172101126189.nc,36.0
2017-07-29 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101130378_e20172101141145_c20172101141188.nc,58.0
2017-07-29 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101145378_e20172101156145_c20172101156189.nc,80.0
2017-07-29 12:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101200378_e20172101211145_c20172101211190.nc,129.0
2017-07-29 12:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101215378_e20172101226145_c20172101226188.nc,98.0
2017-07-29 12:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101230378_e20172101241145_c20172101241193.nc,121.0
2017-07-29 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101245378_e20172101256145_c20172101256191.nc,176.0
2017-07-29 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101300378_e20172101311145_c20172101311188.nc,278.0
2017-07-29 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101315378_e20172101326145_c20172101326188.nc,367.0
2017-07-29 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101330378_e20172101341145_c20172101341189.nc,550.0
2017-07-29 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101345378_e20172101356145_c20172101356189.nc,288.0
2017-07-29 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101400378_e20172101411145_c20172101411190.nc,733.0
2017-07-29 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101415378_e20172101426145_c20172101426189.nc,737.0
2017-07-29 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101430378_e20172101441145_c20172101441192.nc,787.0
2017-07-29 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101445378_e20172101456145_c20172101456189.nc,845.0
2017-07-29 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101500378_e20172101511145_c20172101511191.nc,876.0
2017-07-29 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101515378_e20172101526145_c20172101526186.nc,870.0
2017-07-29 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101530378_e20172101541145_c20172101541190.nc,993.0
2017-07-29 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101545378_e20172101556145_c20172101556194.nc,402.0
2017-07-29 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101600378_e20172101611145_c20172101611189.nc,947.0
2017-07-29 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101615378_e20172101626145_c20172101626187.nc,494.0
2017-07-29 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101630378_e20172101641145_c20172101641190.nc,1057.0
2017-07-29 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101645378_e20172101656145_c20172101656189.nc,860.0
2017-07-29 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101700378_e20172101711145_c20172101711191.nc,598.0
2017-07-29 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101715378_e20172101726145_c20172101726188.nc,1127.0
2017-07-29 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101730378_e20172101741145_c20172101741191.nc,324.0
2017-07-29 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101745378_e20172101756145_c20172101756190.nc,1179.0
2017-07-29 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101800375_e20172101811142_c20172101811189.nc,1083.0
2017-07-29 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101815375_e20172101826142_c20172101826189.nc,297.0
2017-07-29 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101830375_e20172101841142_c20172101841192.nc,358.0
2017-07-29 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101845375_e20172101856142_c20172101856187.nc,281.0
2017-07-29 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101900375_e20172101911142_c20172101911185.nc,141.0
2017-07-29 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101915375_e20172101926142_c20172101926185.nc,205.0
2017-07-29 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101930375_e20172101941142_c20172101941189.nc,443.0
2017-07-29 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172101945375_e20172101956142_c20172101956188.nc,854.0
2017-07-29 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172102000375_e20172102011142_c20172102011190.nc,760.0
2017-07-29 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172102015375_e20172102026142_c20172102026185.nc,111.0
2017-07-29 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172102030375_e20172102041142_c20172102041186.nc,706.0
2017-07-29 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172102045375_e20172102056142_c20172102056188.nc,146.0
2017-07-29 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172102100375_e20172102111142_c20172102111192.nc,119.0
2017-07-29 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172102115375_e20172102126142_c20172102126189.nc,142.0
2017-07-29 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172102130375_e20172102141142_c20172102141189.nc,75.0
2017-07-29 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172102145375_e20172102156142_c20172102156187.nc,122.0
2017-07-29 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172102200375_e20172102211142_c20172102211187.nc,103.0
2017-07-29 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172102215375_e20172102226142_c20172102226187.nc,67.0
2017-07-29 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172102230375_e20172102241142_c20172102241187.nc,16.0
2017-07-29 22:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172102245375_e20172102256142_c20172102256189.nc,10.0
2017-07-29 23:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172102300375_e20172102311142_c20172102311187.nc,7.0
2017-07-30 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111115377_e20172111126144_c20172111126186.nc,8.0
2017-07-30 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111130377_e20172111141144_c20172111141190.nc,19.0
2017-07-30 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111145377_e20172111156144_c20172111156188.nc,33.0
2017-07-30 12:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111200377_e20172111211144_c20172111211189.nc,45.0
2017-07-30 12:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111215377_e20172111226144_c20172111226186.nc,67.0
2017-07-30 12:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111230377_e20172111241144_c20172111241188.nc,84.0
2017-07-30 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111245377_e20172111256144_c20172111256190.nc,116.0
2017-07-30 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111300377_e20172111311144_c20172111311192.nc,135.0
2017-07-30 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111315377_e20172111326144_c20172111326188.nc,216.0
2017-07-30 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111330377_e20172111341144_c20172111341188.nc,226.0
2017-07-30 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111345377_e20172111356144_c20172111356191.nc,259.0
2017-07-30 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111400377_e20172111411144_c20172111411188.nc,263.0
2017-07-30 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111415377_e20172111426144_c20172111426186.nc,321.0
2017-07-30 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111430377_e20172111441144_c20172111441191.nc,440.0
2017-07-30 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111445377_e20172111456144_c20172111456192.nc,423.0
2017-07-30 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111500377_e20172111511144_c20172111511189.nc,526.0
2017-07-30 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111515377_e20172111526144_c20172111526186.nc,639.0
2017-07-30 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111530377_e20172111541144_c20172111541190.nc,733.0
2017-07-30 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111545377_e20172111556144_c20172111556188.nc,933.0
2017-07-30 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111600377_e20172111611144_c20172111611190.nc,751.0
2017-07-30 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111615377_e20172111626144_c20172111626189.nc,848.0
2017-07-30 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111630377_e20172111641144_c20172111641188.nc,789.0
2017-07-30 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111645377_e20172111656144_c20172111656189.nc,581.0
2017-07-30 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111700377_e20172111711144_c20172111711189.nc,487.0
2017-07-30 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111715377_e20172111726144_c20172111726186.nc,490.0
2017-07-30 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111730377_e20172111741144_c20172111741188.nc,303.0
2017-07-30 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111745377_e20172111756144_c20172111756188.nc,146.0
2017-07-30 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111800375_e20172111811141_c20172111811193.nc,432.0
2017-07-30 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111815375_e20172111826141_c20172111826182.nc,535.0
2017-07-30 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111830375_e20172111841141_c20172111841188.nc,309.0
2017-07-30 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111845375_e20172111856141_c20172111856185.nc,109.0
2017-07-30 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111900375_e20172111911141_c20172111911188.nc,116.0
2017-07-30 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111915375_e20172111926141_c20172111926188.nc,670.0
2017-07-30 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111930375_e20172111941141_c20172111941187.nc,685.0
2017-07-30 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172111945375_e20172111956141_c20172111956189.nc,561.0
2017-07-30 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172112000375_e20172112011141_c20172112011184.nc,521.0
2017-07-30 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172112015374_e20172112026141_c20172112026188.nc,152.0
2017-07-30 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172112030374_e20172112041141_c20172112041188.nc,533.0
2017-07-30 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172112045374_e20172112056141_c20172112056185.nc,364.0
2017-07-30 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172112100374_e20172112111141_c20172112111188.nc,118.0
2017-07-30 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172112115374_e20172112126141_c20172112126184.nc,59.0
2017-07-30 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172112130374_e20172112141141_c20172112141187.nc,21.0
2017-07-30 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172112145374_e20172112156141_c20172112156191.nc,17.0
2017-07-30 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172112200374_e20172112211141_c20172112211185.nc,13.0
2017-07-30 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172112215374_e20172112226141_c20172112226184.nc,8.0
2017-07-30 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172112230374_e20172112241141_c20172112241190.nc,9.0
2017-07-30 22:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172112245374_e20172112256141_c20172112256188.nc,9.0
2017-07-30 23:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172112300374_e20172112311141_c20172112311187.nc,7.0
2017-07-30 23:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172112315374_e20172112326141_c20172112326182.nc,2.0
2017-07-31 11:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121100376_e20172121111143_c20172121111187.nc,4.0
2017-07-31 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121115376_e20172121126143_c20172121126188.nc,22.0
2017-07-31 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121130376_e20172121141143_c20172121141190.nc,48.0
2017-07-31 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121145376_e20172121156143_c20172121156189.nc,77.0
2017-07-31 12:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121200376_e20172121211143_c20172121211190.nc,78.0
2017-07-31 12:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121215376_e20172121226143_c20172121226184.nc,147.0
2017-07-31 12:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121230376_e20172121241143_c20172121241189.nc,223.0
2017-07-31 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121245376_e20172121256143_c20172121256190.nc,217.0
2017-07-31 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121300376_e20172121311143_c20172121311188.nc,206.0
2017-07-31 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121315376_e20172121326143_c20172121326185.nc,258.0
2017-07-31 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121330376_e20172121341143_c20172121341190.nc,380.0
2017-07-31 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121345376_e20172121356143_c20172121356188.nc,319.0
2017-07-31 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121400376_e20172121411143_c20172121411189.nc,332.0
2017-07-31 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121415376_e20172121426143_c20172121426186.nc,196.0
2017-07-31 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121430376_e20172121441143_c20172121441189.nc,292.0
2017-07-31 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121445376_e20172121456143_c20172121456187.nc,1064.0
2017-07-31 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121500376_e20172121511143_c20172121511188.nc,590.0
2017-07-31 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121515376_e20172121526143_c20172121526187.nc,362.0
2017-07-31 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121530376_e20172121541143_c20172121541187.nc,390.0
2017-07-31 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121545376_e20172121556143_c20172121556187.nc,481.0
2017-07-31 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121600376_e20172121611143_c20172121611189.nc,260.0
2017-07-31 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121615376_e20172121626143_c20172121626186.nc,155.0
2017-07-31 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121630376_e20172121641143_c20172121641190.nc,223.0
2017-07-31 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121645376_e20172121656143_c20172121656187.nc,134.0
2017-07-31 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121700376_e20172121711143_c20172121711186.nc,288.0
2017-07-31 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121715376_e20172121726143_c20172121726186.nc,132.0
2017-07-31 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121730376_e20172121741143_c20172121741187.nc,119.0
2017-07-31 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121745376_e20172121756143_c20172121756189.nc,255.0
2017-07-31 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121800374_e20172121811141_c20172121811185.nc,201.0
2017-07-31 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121815374_e20172121826141_c20172121826181.nc,1113.0
2017-07-31 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121830374_e20172121841141_c20172121841185.nc,179.0
2017-07-31 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121845374_e20172121856140_c20172121856192.nc,67.0
2017-07-31 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121900374_e20172121911141_c20172121911184.nc,100.0
2017-07-31 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121915374_e20172121926140_c20172121926183.nc,259.0
2017-07-31 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121930374_e20172121941140_c20172121941184.nc,70.0
2017-07-31 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172121945374_e20172121956140_c20172121956185.nc,75.0
2017-07-31 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172122000374_e20172122011140_c20172122011185.nc,393.0
2017-07-31 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172122015374_e20172122026140_c20172122026183.nc,201.0
2017-07-31 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172122030374_e20172122041140_c20172122041188.nc,211.0
2017-07-31 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172122045374_e20172122056140_c20172122056191.nc,262.0
2017-07-31 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172122100374_e20172122111140_c20172122111188.nc,113.0
2017-07-31 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172122115374_e20172122126140_c20172122126183.nc,142.0
2017-07-31 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172122130374_e20172122141140_c20172122141188.nc,85.0
2017-07-31 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172122145374_e20172122156140_c20172122156187.nc,32.0
2017-07-31 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172122200373_e20172122211140_c20172122211183.nc,30.0
2017-07-31 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172122215373_e20172122226140_c20172122226182.nc,29.0
2017-07-31 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172122230373_e20172122241140_c20172122241184.nc,20.0
2017-07-31 22:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172122245373_e20172122256140_c20172122256185.nc,11.0
2017-07-31 23:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172122300373_e20172122311140_c20172122311184.nc,1.0
2017-08-01 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131115375_e20172131126142_c20172131126186.nc,27.0
2017-08-01 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131130375_e20172131141142_c20172131141188.nc,87.0
2017-08-01 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131145375_e20172131156142_c20172131156188.nc,141.0
2017-08-01 12:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131200375_e20172131211142_c20172131211185.nc,193.0
2017-08-01 12:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131215382_e20172131226149_c20172131226191.nc,210.0
2017-08-01 12:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131230382_e20172131241149_c20172131241196.nc,138.0
2017-08-01 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131245382_e20172131256149_c20172131256194.nc,229.0
2017-08-01 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131300382_e20172131311149_c20172131311193.nc,352.0
2017-08-01 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131315382_e20172131326149_c20172131326194.nc,371.0
2017-08-01 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131330382_e20172131341149_c20172131341198.nc,479.0
2017-08-01 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131345382_e20172131356149_c20172131356192.nc,346.0
2017-08-01 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131400382_e20172131411148_c20172131411194.nc,419.0
2017-08-01 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131415382_e20172131426149_c20172131426192.nc,357.0
2017-08-01 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131430382_e20172131441148_c20172131441193.nc,433.0
2017-08-01 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131445382_e20172131456149_c20172131456194.nc,461.0
2017-08-01 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131500382_e20172131511148_c20172131511193.nc,437.0
2017-08-01 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131515382_e20172131526148_c20172131526190.nc,564.0
2017-08-01 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131530382_e20172131541148_c20172131541194.nc,550.0
2017-08-01 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131545382_e20172131556148_c20172131556194.nc,731.0
2017-08-01 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131615382_e20172131626148_c20172131626194.nc,685.0
2017-08-01 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131630382_e20172131641148_c20172131641196.nc,528.0
2017-08-01 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131645382_e20172131656148_c20172131656197.nc,1238.0
2017-08-01 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131700382_e20172131711148_c20172131711195.nc,528.0
2017-08-01 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131715382_e20172131726148_c20172131726193.nc,363.0
2017-08-01 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131730382_e20172131741148_c20172131741194.nc,421.0
2017-08-01 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131745382_e20172131756148_c20172131756198.nc,431.0
2017-08-01 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131800379_e20172131811146_c20172131811191.nc,1040.0
2017-08-01 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131815379_e20172131826146_c20172131826191.nc,1163.0
2017-08-01 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131830379_e20172131841146_c20172131841195.nc,413.0
2017-08-01 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131845379_e20172131856146_c20172131856194.nc,160.0
2017-08-01 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131915379_e20172131926146_c20172131926194.nc,300.0
2017-08-01 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131930379_e20172131941146_c20172131941192.nc,864.0
2017-08-01 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172131945379_e20172131956146_c20172131956193.nc,486.0
2017-08-01 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172132000379_e20172132011146_c20172132011191.nc,264.0
2017-08-01 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172132015379_e20172132026146_c20172132026192.nc,103.0
2017-08-01 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172132030379_e20172132041146_c20172132041199.nc,80.0
2017-08-01 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172132045379_e20172132056146_c20172132056191.nc,108.0
2017-08-01 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172132100379_e20172132111146_c20172132111194.nc,178.0
2017-08-01 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172132115379_e20172132126146_c20172132126192.nc,114.0
2017-08-01 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172132130379_e20172132141146_c20172132141194.nc,62.0
2017-08-01 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172132145379_e20172132156146_c20172132156194.nc,288.0
2017-08-01 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172132200379_e20172132211146_c20172132211193.nc,219.0
2017-08-01 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172132215379_e20172132226146_c20172132226190.nc,173.0
2017-08-01 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172132230379_e20172132241146_c20172132241193.nc,57.0
2017-08-01 22:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172132245379_e20172132256146_c20172132256193.nc,39.0
